DDI-MedLine.d106.s9|DDI-MedLine.d106.s9.e1|DDI-MedLine.d106.s9.e2|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e1|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e2|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e3|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e4|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e5|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e6|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e7|effect
DDI-DrugBank.d338.s1|DDI-DrugBank.d338.s1.e0|DDI-DrugBank.d338.s1.e8|effect
DDI-DrugBank.d414.s2|DDI-DrugBank.d414.s2.e0|DDI-DrugBank.d414.s2.e1|effect
DDI-DrugBank.d414.s2|DDI-DrugBank.d414.s2.e0|DDI-DrugBank.d414.s2.e2|effect
DDI-DrugBank.d160.s0|DDI-DrugBank.d160.s0.e4|DDI-DrugBank.d160.s0.e5|effect
DDI-DrugBank.d166.s1|DDI-DrugBank.d166.s1.e0|DDI-DrugBank.d166.s1.e1|effect
DDI-DrugBank.d240.s0|DDI-DrugBank.d240.s0.e0|DDI-DrugBank.d240.s0.e1|effect
DDI-DrugBank.d240.s0|DDI-DrugBank.d240.s0.e0|DDI-DrugBank.d240.s0.e2|effect
DDI-DrugBank.d205.s0|DDI-DrugBank.d205.s0.e3|DDI-DrugBank.d205.s0.e4|effect
DDI-DrugBank.d205.s0|DDI-DrugBank.d205.s0.e3|DDI-DrugBank.d205.s0.e5|effect
DDI-DrugBank.d205.s0|DDI-DrugBank.d205.s0.e3|DDI-DrugBank.d205.s0.e6|effect
DDI-DrugBank.d286.s0|DDI-DrugBank.d286.s0.e0|DDI-DrugBank.d286.s0.e1|effect
DDI-DrugBank.d286.s0|DDI-DrugBank.d286.s0.e0|DDI-DrugBank.d286.s0.e2|effect
DDI-DrugBank.d286.s0|DDI-DrugBank.d286.s0.e0|DDI-DrugBank.d286.s0.e3|effect
DDI-DrugBank.d286.s0|DDI-DrugBank.d286.s0.e0|DDI-DrugBank.d286.s0.e4|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e1|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e2|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e3|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e4|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e5|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e6|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e7|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e8|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e9|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e10|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e11|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e12|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e13|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e14|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e15|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e16|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e17|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e18|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e19|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e20|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e21|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e22|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e23|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e24|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e25|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e26|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e27|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e28|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e29|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e30|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e31|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e32|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e33|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e34|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e35|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e36|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e37|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e38|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e39|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e40|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e41|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e42|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e43|effect
DDI-DrugBank.d484.s0|DDI-DrugBank.d484.s0.e0|DDI-DrugBank.d484.s0.e44|effect
DDI-DrugBank.d316.s1|DDI-DrugBank.d316.s1.e4|DDI-DrugBank.d316.s1.e5|effect
DDI-DrugBank.d316.s17|DDI-DrugBank.d316.s17.e0|DDI-DrugBank.d316.s17.e1|effect
DDI-DrugBank.d283.s4|DDI-DrugBank.d283.s4.e1|DDI-DrugBank.d283.s4.e2|effect
DDI-DrugBank.d283.s4|DDI-DrugBank.d283.s4.e1|DDI-DrugBank.d283.s4.e3|effect
DDI-DrugBank.d154.s10|DDI-DrugBank.d154.s10.e0|DDI-DrugBank.d154.s10.e1|effect
DDI-DrugBank.d170.s3|DDI-DrugBank.d170.s3.e2|DDI-DrugBank.d170.s3.e3|effect
DDI-DrugBank.d466.s18|DDI-DrugBank.d466.s18.e0|DDI-DrugBank.d466.s18.e1|effect
DDI-DrugBank.d466.s18|DDI-DrugBank.d466.s18.e0|DDI-DrugBank.d466.s18.e2|effect
DDI-DrugBank.d466.s18|DDI-DrugBank.d466.s18.e0|DDI-DrugBank.d466.s18.e3|effect
DDI-DrugBank.d234.s9|DDI-DrugBank.d234.s9.e0|DDI-DrugBank.d234.s9.e1|effect
DDI-DrugBank.d355.s2|DDI-DrugBank.d355.s2.e1|DDI-DrugBank.d355.s2.e2|effect
DDI-DrugBank.d355.s3|DDI-DrugBank.d355.s3.e0|DDI-DrugBank.d355.s3.e1|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e1|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e2|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e3|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e4|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e5|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e6|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e7|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e8|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e9|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e10|effect
DDI-DrugBank.d13.s0|DDI-DrugBank.d13.s0.e0|DDI-DrugBank.d13.s0.e11|effect
DDI-DrugBank.d176.s9|DDI-DrugBank.d176.s9.e8|DDI-DrugBank.d176.s9.e9|effect
DDI-DrugBank.d176.s15|DDI-DrugBank.d176.s15.e0|DDI-DrugBank.d176.s15.e1|effect
DDI-DrugBank.d176.s15|DDI-DrugBank.d176.s15.e0|DDI-DrugBank.d176.s15.e2|effect
DDI-DrugBank.d40.s17|DDI-DrugBank.d40.s17.e0|DDI-DrugBank.d40.s17.e1|effect
DDI-DrugBank.d207.s8|DDI-DrugBank.d207.s8.e2|DDI-DrugBank.d207.s8.e3|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e1|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e2|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e3|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e4|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e5|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e6|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e7|effect
DDI-DrugBank.d178.s0|DDI-DrugBank.d178.s0.e0|DDI-DrugBank.d178.s0.e8|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e1|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e2|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e3|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e4|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e5|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e6|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e7|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e8|effect
DDI-DrugBank.d225.s0|DDI-DrugBank.d225.s0.e0|DDI-DrugBank.d225.s0.e9|effect
DDI-DrugBank.d369.s3|DDI-DrugBank.d369.s3.e0|DDI-DrugBank.d369.s3.e1|effect
DDI-DrugBank.d369.s3|DDI-DrugBank.d369.s3.e0|DDI-DrugBank.d369.s3.e2|effect
DDI-DrugBank.d398.s0|DDI-DrugBank.d398.s0.e0|DDI-DrugBank.d398.s0.e1|effect
DDI-DrugBank.d398.s0|DDI-DrugBank.d398.s0.e0|DDI-DrugBank.d398.s0.e2|effect
DDI-DrugBank.d398.s0|DDI-DrugBank.d398.s0.e0|DDI-DrugBank.d398.s0.e3|effect
DDI-DrugBank.d398.s2|DDI-DrugBank.d398.s2.e0|DDI-DrugBank.d398.s2.e1|effect
DDI-DrugBank.d398.s2|DDI-DrugBank.d398.s2.e0|DDI-DrugBank.d398.s2.e2|effect
DDI-DrugBank.d398.s2|DDI-DrugBank.d398.s2.e0|DDI-DrugBank.d398.s2.e3|effect
DDI-DrugBank.d74.s1|DDI-DrugBank.d74.s1.e0|DDI-DrugBank.d74.s1.e1|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e1|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e2|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e3|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e4|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e5|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e6|effect
DDI-DrugBank.d457.s0|DDI-DrugBank.d457.s0.e0|DDI-DrugBank.d457.s0.e7|effect
DDI-DrugBank.d31.s7|DDI-DrugBank.d31.s7.e0|DDI-DrugBank.d31.s7.e1|effect
DDI-DrugBank.d142.s1|DDI-DrugBank.d142.s1.e0|DDI-DrugBank.d142.s1.e1|effect
DDI-DrugBank.d91.s3|DDI-DrugBank.d91.s3.e0|DDI-DrugBank.d91.s3.e1|effect
DDI-DrugBank.d91.s3|DDI-DrugBank.d91.s3.e0|DDI-DrugBank.d91.s3.e2|effect
DDI-DrugBank.d77.s4|DDI-DrugBank.d77.s4.e0|DDI-DrugBank.d77.s4.e1|effect
DDI-DrugBank.d77.s5|DDI-DrugBank.d77.s5.e0|DDI-DrugBank.d77.s5.e1|effect
DDI-DrugBank.d77.s5|DDI-DrugBank.d77.s5.e0|DDI-DrugBank.d77.s5.e2|effect
DDI-DrugBank.d77.s5|DDI-DrugBank.d77.s5.e0|DDI-DrugBank.d77.s5.e3|effect
DDI-DrugBank.d77.s5|DDI-DrugBank.d77.s5.e0|DDI-DrugBank.d77.s5.e4|effect
DDI-DrugBank.d77.s5|DDI-DrugBank.d77.s5.e0|DDI-DrugBank.d77.s5.e5|effect
DDI-DrugBank.d313.s3|DDI-DrugBank.d313.s3.e3|DDI-DrugBank.d313.s3.e4|effect
DDI-DrugBank.d108.s5|DDI-DrugBank.d108.s5.e0|DDI-DrugBank.d108.s5.e1|effect
DDI-DrugBank.d187.s9|DDI-DrugBank.d187.s9.e1|DDI-DrugBank.d187.s9.e2|effect
DDI-DrugBank.d187.s11|DDI-DrugBank.d187.s11.e1|DDI-DrugBank.d187.s11.e2|effect
DDI-DrugBank.d187.s11|DDI-DrugBank.d187.s11.e1|DDI-DrugBank.d187.s11.e3|effect
DDI-DrugBank.d479.s0|DDI-DrugBank.d479.s0.e0|DDI-DrugBank.d479.s0.e1|effect
DDI-DrugBank.d165.s20|DDI-DrugBank.d165.s20.e1|DDI-DrugBank.d165.s20.e2|effect
DDI-DrugBank.d458.s19|DDI-DrugBank.d458.s19.e1|DDI-DrugBank.d458.s19.e2|effect
DDI-DrugBank.d344.s0|DDI-DrugBank.d344.s0.e1|DDI-DrugBank.d344.s0.e2|effect
DDI-DrugBank.d528.s0|DDI-DrugBank.d528.s0.e2|DDI-DrugBank.d528.s0.e3|effect
DDI-DrugBank.d528.s0|DDI-DrugBank.d528.s0.e2|DDI-DrugBank.d528.s0.e4|effect
DDI-DrugBank.d528.s2|DDI-DrugBank.d528.s2.e1|DDI-DrugBank.d528.s2.e2|effect
DDI-DrugBank.d206.s0|DDI-DrugBank.d206.s0.e1|DDI-DrugBank.d206.s0.e2|effect
DDI-DrugBank.d431.s12|DDI-DrugBank.d431.s12.e0|DDI-DrugBank.d431.s12.e1|effect
DDI-DrugBank.d431.s12|DDI-DrugBank.d431.s12.e0|DDI-DrugBank.d431.s12.e2|effect
DDI-DrugBank.d431.s12|DDI-DrugBank.d431.s12.e0|DDI-DrugBank.d431.s12.e3|effect
DDI-DrugBank.d431.s12|DDI-DrugBank.d431.s12.e0|DDI-DrugBank.d431.s12.e4|effect
DDI-DrugBank.d151.s2|DDI-DrugBank.d151.s2.e0|DDI-DrugBank.d151.s2.e1|effect
DDI-DrugBank.d151.s3|DDI-DrugBank.d151.s3.e0|DDI-DrugBank.d151.s3.e1|effect
DDI-DrugBank.d564.s1|DDI-DrugBank.d564.s1.e1|DDI-DrugBank.d564.s1.e2|effect
DDI-DrugBank.d441.s2|DDI-DrugBank.d441.s2.e1|DDI-DrugBank.d441.s2.e2|effect
DDI-DrugBank.d441.s2|DDI-DrugBank.d441.s2.e1|DDI-DrugBank.d441.s2.e3|effect
DDI-DrugBank.d441.s2|DDI-DrugBank.d441.s2.e1|DDI-DrugBank.d441.s2.e4|effect
DDI-DrugBank.d54.s12|DDI-DrugBank.d54.s12.e0|DDI-DrugBank.d54.s12.e1|effect
DDI-DrugBank.d54.s12|DDI-DrugBank.d54.s12.e0|DDI-DrugBank.d54.s12.e2|effect
DDI-DrugBank.d54.s17|DDI-DrugBank.d54.s17.e1|DDI-DrugBank.d54.s17.e2|effect
DDI-DrugBank.d334.s7|DDI-DrugBank.d334.s7.e0|DDI-DrugBank.d334.s7.e1|effect
DDI-DrugBank.d334.s7|DDI-DrugBank.d334.s7.e0|DDI-DrugBank.d334.s7.e2|effect
DDI-DrugBank.d516.s24|DDI-DrugBank.d516.s24.e1|DDI-DrugBank.d516.s24.e2|effect
DDI-DrugBank.d516.s24|DDI-DrugBank.d516.s24.e1|DDI-DrugBank.d516.s24.e3|effect
DDI-DrugBank.d79.s0|DDI-DrugBank.d79.s0.e0|DDI-DrugBank.d79.s0.e1|effect
DDI-DrugBank.d79.s0|DDI-DrugBank.d79.s0.e0|DDI-DrugBank.d79.s0.e2|effect
DDI-DrugBank.d79.s1|DDI-DrugBank.d79.s1.e0|DDI-DrugBank.d79.s1.e1|effect
DDI-DrugBank.d579.s1|DDI-DrugBank.d579.s1.e0|DDI-DrugBank.d579.s1.e1|effect
DDI-DrugBank.d579.s1|DDI-DrugBank.d579.s1.e0|DDI-DrugBank.d579.s1.e2|effect
DDI-DrugBank.d113.s2|DDI-DrugBank.d113.s2.e1|DDI-DrugBank.d113.s2.e2|effect
DDI-DrugBank.d400.s4|DDI-DrugBank.d400.s4.e1|DDI-DrugBank.d400.s4.e2|effect
DDI-DrugBank.d220.s11|DDI-DrugBank.d220.s11.e5|DDI-DrugBank.d220.s11.e6|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e1|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e2|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e3|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e4|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e5|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e6|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e7|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e8|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e9|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e10|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e11|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e12|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e13|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e14|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e15|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e0|DDI-DrugBank.d643.s0.e16|effect
DDI-DrugBank.d643.s0|DDI-DrugBank.d643.s0.e15|DDI-DrugBank.d643.s0.e16|effect
DDI-DrugBank.d139.s0|DDI-DrugBank.d139.s0.e1|DDI-DrugBank.d139.s0.e2|effect
DDI-DrugBank.d139.s3|DDI-DrugBank.d139.s3.e2|DDI-DrugBank.d139.s3.e3|effect
DDI-DrugBank.d139.s4|DDI-DrugBank.d139.s4.e2|DDI-DrugBank.d139.s4.e3|effect
DDI-DrugBank.d139.s5|DDI-DrugBank.d139.s5.e2|DDI-DrugBank.d139.s5.e3|effect
DDI-DrugBank.d139.s6|DDI-DrugBank.d139.s6.e1|DDI-DrugBank.d139.s6.e2|effect
DDI-DrugBank.d636.s0|DDI-DrugBank.d636.s0.e0|DDI-DrugBank.d636.s0.e1|effect
DDI-DrugBank.d636.s3|DDI-DrugBank.d636.s3.e0|DDI-DrugBank.d636.s3.e1|effect
DDI-DrugBank.d636.s3|DDI-DrugBank.d636.s3.e0|DDI-DrugBank.d636.s3.e2|effect
DDI-DrugBank.d636.s3|DDI-DrugBank.d636.s3.e0|DDI-DrugBank.d636.s3.e3|effect
DDI-DrugBank.d636.s3|DDI-DrugBank.d636.s3.e0|DDI-DrugBank.d636.s3.e4|effect
DDI-DrugBank.d636.s3|DDI-DrugBank.d636.s3.e0|DDI-DrugBank.d636.s3.e5|effect
DDI-DrugBank.d636.s3|DDI-DrugBank.d636.s3.e0|DDI-DrugBank.d636.s3.e6|effect
DDI-DrugBank.d762.s3|DDI-DrugBank.d762.s3.e0|DDI-DrugBank.d762.s3.e1|effect
DDI-DrugBank.d762.s3|DDI-DrugBank.d762.s3.e0|DDI-DrugBank.d762.s3.e2|effect
DDI-DrugBank.d605.s0|DDI-DrugBank.d605.s0.e0|DDI-DrugBank.d605.s0.e1|effect
DDI-DrugBank.d605.s0|DDI-DrugBank.d605.s0.e0|DDI-DrugBank.d605.s0.e2|effect
DDI-DrugBank.d605.s0|DDI-DrugBank.d605.s0.e0|DDI-DrugBank.d605.s0.e3|effect
DDI-DrugBank.d587.s0|DDI-DrugBank.d587.s0.e3|DDI-DrugBank.d587.s0.e4|effect
DDI-DrugBank.d587.s0|DDI-DrugBank.d587.s0.e3|DDI-DrugBank.d587.s0.e5|effect
DDI-DrugBank.d638.s0|DDI-DrugBank.d638.s0.e0|DDI-DrugBank.d638.s0.e1|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e1|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e2|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e3|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e4|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e5|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e6|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e7|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e8|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e9|effect
DDI-DrugBank.d638.s2|DDI-DrugBank.d638.s2.e0|DDI-DrugBank.d638.s2.e10|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e1|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e2|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e3|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e4|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e5|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e6|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e7|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e8|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e9|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e10|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e11|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e12|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e13|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e14|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e15|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e16|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e17|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e18|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e19|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e20|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e21|effect
DDI-DrugBank.d655.s0|DDI-DrugBank.d655.s0.e0|DDI-DrugBank.d655.s0.e22|effect
DDI-DrugBank.d600.s1|DDI-DrugBank.d600.s1.e1|DDI-DrugBank.d600.s1.e2|effect
